,lambda,llhStat,llhReg,llhRegOverlambda,curvature
0,0.06309573444801933,16.31469812164701,0.003949219329177071,0.06259090830348585,436588.0680173722
1,0.06324118513762193,16.314697524270503,0.003958218698773582,0.06258925556439095,185841.51365660725
2,0.0633869711256927,16.314698836771537,0.003967070639688712,0.06258495348866315,1068.4924052080796
3,0.06353309318517436,16.314696878597328,0.003972426515457268,0.06252531265680995,923.5408569863644
4,0.06367955209079158,16.31469450153054,0.003980708235134955,0.06251156147360194,135781.21218060353
5,0.06382634861905485,16.31469563066108,0.0039914336906127,0.06253583006033167,7867.110966208019
6,0.06397348354826482,16.31469361891639,0.004000795218506381,0.06253833614497449,98.70068087607255
7,0.06412095765851615,16.31469302624675,0.004002182107608114,0.06241613122689488,3789.2238776250806
8,0.06426877173170198,16.314689562521657,0.004015788253470734,0.062484285062038285,1040.526658581589
9,0.06441692655151772,16.314689940462085,0.004022114094920235,0.062438776735234826,1326.793508884836
10,0.06456542290346556,16.314687848010166,0.004029984727424,0.06241707319797776,132.02200251082968
11,0.06471426157485831,16.314689180379887,0.004032824575883163,0.0623174007976308,207.89108142467126
12,0.06486344335482384,16.314688076921716,0.00404420955524064,0.0623495970313743,904.2465105818077
13,0.06501296903430906,16.314687283884663,0.00404718671923459,0.06225199032363501,846.8132343046132
14,0.06516283940608428,16.314684510890565,0.004058656902190113,0.06228483809456521,8806.891902996027
15,0.06531305526474723,16.314684839525743,0.004065177017215841,0.062241415605771296,317.45506251716523
16,0.0654636174067275,16.314683985325143,0.004073710978259841,0.06222862621461547,18141.012274849243
17,0.06561452663029053,16.3146833476046,0.004082890799211067,0.0622254096599125,11585.845708153614
18,0.06576578373554205,16.314681254106493,0.0040905832945090604,0.06219926323630765,42.14882178706119
19,0.06591738952443213,16.314685225903315,0.004095898804665679,0.06213684786694327,847.8441616922088
20,0.06606934480075961,16.31468010001096,0.0041036420816323894,0.06211113632210878,64.38155437743247
21,0.06622165037017619,16.314680654666386,0.004109631740254279,0.062058733318810594,56.87005966411361
22,0.0663743070401909,16.314679334168616,0.004117622504001502,0.06203639160418207,2597.216155472288
23,0.06652731562017412,16.314675949383933,0.004124597099483592,0.06199854993446971,43124.64058607179
24,0.06668067692136222,16.31467613055422,0.004137662376858058,0.06205189521002736,805.5214976720769
25,0.06683439175686146,16.31467606322473,0.004141623979517318,0.061968454722895326,164.11140394206743
26,0.06698846094165266,16.314674282904537,0.004146706983723904,0.06190181003465224,9310.915681524672
27,0.06714288529259523,16.314672338180102,0.004157949273562398,0.06192687811140211,1922.9327470671826
28,0.06729766562843179,16.314671831622796,0.004167528877729132,0.06192679699678086,681.8045759166436
29,0.0674528027697922,16.31467056547696,0.004172157220362267,0.06185298533259332,191.32949482662127
30,0.06760829753919818,16.31467088573744,0.004182196721548262,0.06185922251811611,49.798925483519945
31,0.0677641507610675,16.314669564874144,0.004185914790349532,0.061771818038550017,292.6514782104301
32,0.06792036326171846,16.314670547320187,0.004198450073672438,0.06181430534307499,1168.0412951335331
33,0.06807693586937413,16.31466895786455,0.004208602317375301,0.06182126536145454,5360.363300956771
34,0.06823386941416697,16.31466735319193,0.004214759699050054,0.06176931977090794,362.9780473121263
35,0.06839116472814293,16.314666639524606,0.004219233933470036,0.06169267551213123,103.19025351508505
36,0.06854882264526617,16.314667638132047,0.004221526857512937,0.0615842357987525,358.9587889591473
37,0.06870684400142321,16.314667788722232,0.004232880593472466,0.06160784496788683,21694.203672220676
38,0.06886522963442762,16.314662524136462,0.004242576963011346,0.06160695296498895,275136.0457934414
39,0.06902398038402419,16.314664323499713,0.004251675195302463,0.06159707353368637,431.41614172227713
40,0.06918309709189366,16.314662210735595,0.004256806047356138,0.061529567572003334,315.67797390990654
41,0.0693425806016569,16.314658018758866,0.004266171218252589,0.0615231100607561,1823.9048476299488
42,0.0695024317588797,16.314661260555418,0.00427198035307193,0.06146519258336796,481.37110373505755
43,0.06966265141107687,16.31465970494717,0.004282739667494263,0.06147827538492564,18655.34625205873
44,0.06982324040771715,16.31465797641168,0.0042933374478556375,0.06148865940316801,554.8376697232455
45,0.06998419960022735,16.314656793772667,0.004296380115890552,0.061390715910632415,161.62049533240216
46,0.07014552984199714,16.314657040804626,0.004310766235103314,0.061454610790071994,4569.579285580604
47,0.07030723198838335,16.314655357425682,0.0043143087122737445,0.0613636547800173,216.25275447258903
48,0.07046930689671471,16.3146550478629,0.004322399099421323,0.06133732953775985,215.42201412866814
49,0.0706317554262962,16.314656024433614,0.004328684820949937,0.06128525044895554,3816.2961721159645
50,0.0707945784384138,16.31465373294246,0.00433942639631925,0.0612960270692796,6193.420052060664
51,0.07095777679633887,16.314653532824984,0.004350593885530928,0.06131243229361437,1036060939.6698276
52,0.07112135136533292,16.31465326705737,0.004359455360676822,0.06129601416434525,25.074645430585377
53,0.07128530301265194,16.314649746653615,0.004356561624043102,0.06111444350976365,850.9232472629166
54,0.07144963260755134,16.314649839336656,0.004372184968130469,0.0611925465333797,157.93315193459668
55,0.0716143410212902,16.31464561093172,0.004381460952287875,0.06118133448976807,905.5462282573238
56,0.07177942912713618,16.314647283005534,0.004384752670224432,0.0610864801175575,591.297136889706
57,0.07194489780036994,16.31464809838987,0.004395831007572144,0.06109996875344147,3003.224512527062
58,0.07211074791828997,16.3146464157789,0.004402605654370188,0.061053390534221916,1411.825960927676
59,0.07227698036021703,16.31464834204213,0.004413130174032964,0.06105858534817893,166.45557855432256
60,0.07244359600749903,16.314643395584767,0.0044172690064715504,0.06097528629051345,29.70571131920106
61,0.07261059574351547,16.3146426256451,0.00442121484980587,0.060889389551671724,592.5113630445829
62,0.07277798045368242,16.314642200363416,0.004434070138465681,0.060925984904014,13624.763289288348
63,0.07294575102545688,16.31464001044676,0.004442948588373638,0.06090757207809296,321.6359063846874
64,0.07311390834834176,16.314638368260816,0.004449911513872092,0.060862722488737225,1369.9172685915173
65,0.07328245331389041,16.31463616497174,0.004461734543803902,0.06088407718411083,2797.752864279763
66,0.0734513868157115,16.31463841773129,0.004467193501430533,0.06081836838069046,381.88708177870444
67,0.07362070974947361,16.314637863597003,0.004477951905266177,0.060824622860936144,17689.25759821286
68,0.07379042301291011,16.31463620282785,0.004486897826182107,0.060805964283428694,1016.1752579898482
69,0.07396052750582378,16.314633657615982,0.004492959901506665,0.06074807810359223,657.0518415403983
70,0.07413102413009177,16.31463650683697,0.0045020183244514666,0.06073055616432495,970.187950602173
71,0.07430191378967013,16.314633121810136,0.004509230483459407,0.06068794534988554,369.7005174328491
72,0.07447319739059892,16.314633635379668,0.004519966876357002,0.060692531470759405,703.231073749961
73,0.07464487584100665,16.314632654447294,0.004526156101891838,0.0606358581335514,5.532258328739434
74,0.07481695005111545,16.31463237761985,0.004535529963262672,0.06062169014058935,15.539557850528865
75,0.07498942093324558,16.314631078644865,0.0045385775461379615,0.060522904293101996,456.82509436941615
76,0.07516228940182053,16.314630571421382,0.004549254107927082,0.06052575226396568,1879993.5856179572
77,0.07533555637337173,16.314627451262773,0.004559641732714389,0.06052443165238306,2120.1733657178115
78,0.07550922276654337,16.314626316880396,0.004565472161236357,0.060462444109002624,574.0191811100891
79,0.07568328950209743,16.314626688975686,0.004574395696758278,0.0604412906316857,623.5459974093208
80,0.07585775750291836,16.31462704921292,0.004590169765105123,0.06051022223967711,1217.854032147635
81,0.07603262769401818,16.31462756644552,0.004590259458905938,0.06037223226558397,225.38490642796566
82,0.07620790100254118,16.314624097999758,0.004602247741281725,0.060390690213712364,567.0273645727775
83,0.07638357835776907,16.31462566893089,0.004607558942439562,0.06032132876596139,365.10437090030354
84,0.07655966069112562,16.31462016368523,0.004615344199281268,0.06028428231809358,565518.1176532601
85,0.0767361489361819,16.31462128686861,0.004628361112713585,0.06031526440768862,1171.8088539667492
86,0.07691304402866095,16.314620888116163,0.004633116619204323,0.0602383727976991,102.22432527180894
87,0.07709034690644301,16.314621584142316,0.004638467066918026,0.06016923328347813,3238618.964675565
88,0.07726805850957022,16.31461933121955,0.004654802492493979,0.06024226028556739,50029.2161017367
89,0.07744617978025188,16.314616329641474,0.004661472100254231,0.06018982619260023,2359.215008687292
90,0.07762471166286916,16.314614632122,0.004670451047956703,0.06016706468734951,265.89200262139383
91,0.07780365510398041,16.31461389545779,0.00467139616510316,0.06004083174318854,39.30038490841225
92,0.07798301105232586,16.31461487933877,0.0046815688564476555,0.060033189194328075,18267.621435134446
93,0.07816278045883297,16.314611932649655,0.0046911746379425375,0.060018011263216264,126.50167119893908
94,0.07834296427662116,16.314611109865986,0.004697792722527074,0.059964449467850595,7097.148300003034
95,0.07852356346100718,16.31460924879229,0.004710863461231682,0.05999299132127362,263094.4091893088
96,0.07870457896950984,16.31460939697124,0.00471889172471398,0.059957016307044586,111.87787525512915
97,0.07888601176185545,16.31461018417386,0.0047264952290023005,0.059915504960129706,664.5126719374714
98,0.0790678627999825,16.314607910026357,0.004734204715815766,0.059875207804615325,20.32944467997338
99,0.07925013304804718,16.314606418544898,0.004741074490251801,0.0598241833534515,3906.832465856031
100,0.07943282347242814,16.31460885887964,0.004753923312618203,0.05984834863975764,4351.7364395699215
101,0.07961593504173188,16.31460338516677,0.00476040116546334,0.05979206503029959,430.37317478473807
102,0.07979946872679765,16.314607602886923,0.00476801614849904,0.05974997358469733,1533.855226972028
103,0.07998342550070285,16.314604164649246,0.004777592819963411,0.05973228565862596,1720.7489157404937
104,0.0801678063387679,16.314600321193865,0.004785475991847792,0.05969323860036334,7453.094189093793
105,0.08035261221856173,16.314602657802705,0.004796964075943856,0.05969891884654549,748.3421569103137
106,0.08053784411990665,16.3146015251139,0.004803284977528053,0.0596400987637167,308.9722802821603
107,0.08072350302488382,16.314600641180284,0.004810693482685844,0.05959470665195117,363.36906358919026
108,0.08090958991783821,16.31459850813691,0.004817545931960309,0.05954233530107387,12758.786713915248
109,0.08109610578538408,16.314597523489027,0.0048306935315467515,0.059567515415979266,41087.5820676805
110,0.0812830516164099,16.314595010278058,0.004838315092506026,0.059524279616603844,340.85287287956226
111,0.08147042840208396,16.314595142420753,0.004845132292578344,0.059471054560631335,27.79274719068063
112,0.08165823713585922,16.314593467760712,0.004855140466766175,0.059456836653091295,462410.5091076748
113,0.08184647881347899,16.314594883896216,0.00486764978919914,0.059472928582451186,12543.161690919222
114,0.08203515443298182,16.314588776905165,0.00487488370675249,0.05942432534499585,779.3442084546365
115,0.08222426499470713,16.314591811577575,0.00488087583967022,0.05936052867100008,20.944203931917716
116,0.08241381150130021,16.314591089393893,0.004886101541884199,0.05928741133162022,1911.239400302324
117,0.08260379495771787,16.31458767985107,0.004897380553172719,0.059287597569573226,999.7460144294955
118,0.08279421637123341,16.31458766049989,0.00490385664650621,0.05922945903030541,3346.8349867616807
119,0.08298507675144226,16.314589051741102,0.004916918751867047,0.05925063811887831,50441.966170837295
120,0.08317637711026708,16.314586096064698,0.004927759346185605,0.0592446980427251,242.40730984416592
121,0.08336811846196344,16.314584876320904,0.0049313743397362214,0.05915180084082325,54.978878306446035
122,0.08356030182312478,16.314583110677564,0.004944271173250523,0.05917009710802921,1486.9716481114208
123,0.08375292821268826,16.314582447022275,0.004950154939435788,0.05910426112941395,29.47264870957467
124,0.08394599865193973,16.31458299578442,0.0049600036882495755,0.0590856475341361,1574.6256231208888
125,0.08413951416451952,16.31457984034354,0.004971033067616738,0.05908083873525567,282.1303873877698
126,0.08433347577642752,16.314580819163773,0.004973546950168994,0.05897476541052486,245.56586711220342
127,0.084527884516029,16.31457968693633,0.004987617137948246,0.059005583382397864,207.19749322681676
128,0.08472274141405964,16.31457769018645,0.005005329388883727,0.059078935659335245,3116.7281806623832
129,0.0849180475036314,16.314577156108847,0.005004604568486573,0.0589345223495931,27.739008505926172
130,0.08511380382023763,16.314577839318797,0.005007449450952422,0.058832401164072914,4607.751677027119
131,0.08531001140175895,16.314576293667162,0.005024120627160961,0.058892509151128446,1141527.9629261175
132,0.08550667128846832,16.314574809933898,0.005030141991738063,0.05882747996081147,298.15748815880204
133,0.08570378452303697,16.31457220260134,0.0050370282184421765,0.058772529666857774,59.93485239124451
134,0.08590135215053957,16.314572077385144,0.005042853672361091,0.05870517222503832,1987.4807024367592
135,0.08609937521846008,16.31457084997532,0.0050570434599073715,0.05873496116639787,4803138.230233571
136,0.08629785477669702,16.314570855740023,0.005065933584219803,0.058702891251796854,251.0933410617582
137,0.08649679187756934,16.314569631340085,0.0050712662304415405,0.058629529724288414,2736.780059290921
138,0.08669618757582165,16.314566239431585,0.005084596228201015,0.058648440841232996,278.9211106039813
139,0.0868960429286302,16.314562989729446,0.005088360710473245,0.05855687484702195,576621.7270373469
140,0.08709635899560805,16.314565589616777,0.0051085228518014504,0.05865369012795419,189743.7917389644
141,0.08729713683881117,16.314564982258513,0.005110879474299005,0.058545785799778656,295.5747829125497
142,0.0874983775227436,16.314563479751573,0.005121356581223465,0.05853087481413312,366.82944046693353
143,0.08770008211436349,16.314561522294028,0.005128432570017693,0.05847694148484452,362.0399295660618
144,0.08790225168308842,16.314559606204128,0.005134167610125418,0.05840769163269551,205.27280813437594
145,0.08810488730080142,16.31456197509942,0.005141586677430926,0.05835756488600782,253.02017337739687
146,0.08830799004185627,16.314558666125418,0.005146798990980238,0.058282370468864204,16865.36619167522
147,0.08851156098308356,16.31455911978409,0.005162611315092708,0.05832697172835301,1975.9245457388965
148,0.08871560120379608,16.31455628440418,0.0051732679917388166,0.05831294520402186,5842.594258784861
149,0.08892011178579486,16.314555181451983,0.005182829059665576,0.058286353397202346,785.7426824274104
150,0.08912509381337455,16.314555071276022,0.005191960087900771,0.05825475032623909,788.4165796888709
151,0.08933054837332954,16.31455342243717,0.005201051749104253,0.058222543618203906,5602.058169186903
152,0.08953647655495937,16.31455133536821,0.005212959115343227,0.05822162448109518,129.07323959803804
153,0.08974287945007486,16.31455257601249,0.005215073185663938,0.058111275430661344,3213.9024478974625
154,0.0899497581530035,16.314549078024214,0.005232627402852734,0.058172779007944576,4976.741499337795
155,0.09015711376059571,16.314548062071555,0.005236965565520387,0.0580871031367163,7761.693841878589
156,0.09036494737223014,16.314548895829176,0.00525485177556438,0.05815143956116813,422.3368687131943
157,0.09057326008982003,16.314546886910385,0.0052568690199401484,0.05803996692541482,63.66832836454265
158,0.09078205301781857,16.314547310432925,0.005268640311242525,0.058036144106681564,202.9196751946503
159,0.09099132726322517,16.31454422638326,0.005272617701474662,0.05794637643015929,426.75244462532106
160,0.09120108393559097,16.31454497003267,0.005285731196225281,0.05795689007334856,275.27966319867977
161,0.09141132414702503,16.31454460708386,0.005289505489188149,0.05786488204328561,383.9393374124169
162,0.09162204901219997,16.314540879174913,0.0053013411879849716,0.05786097609843968,940.2664534719819
163,0.0918332596483581,16.314542188694166,0.005308035742616941,0.05780079856625065,142.96246730962756
164,0.09204495717531712,16.314541805448368,0.005319781460292251,0.05779546890504513,972.550595551477
165,0.09225714271547633,16.31454036675441,0.005326736674106691,0.05773793244968034,21.59601279484949
166,0.09246981739382225,16.31453690575281,0.005331969581539397,0.05766172932764564,268.62536981876485
167,0.09268298233793494,16.314539419989405,0.005346732025134605,0.05768838993160236,1772.7131847009616
168,0.09289663867799362,16.31453444440599,0.005352803133625859,0.05762106368757011,860.029672768847
169,0.09311078754678305,16.314533951692535,0.005364377296253548,0.057612844199800624,1075.7954966911695
170,0.0933254300796991,16.314535607215053,0.005372009917506058,0.05756212334535623,11263.84710011183
171,0.09354056741475521,16.31453131311193,0.005386384967059101,0.05758341130406107,96745.34907092933
172,0.09375620069258803,16.314533066742264,0.005397735272804611,0.057572035054011456,480.0305327744996
173,0.0939723310564638,16.314528929970308,0.005404554227038409,0.057512186473176366,106.90806331374668
174,0.09418895965228413,16.314530106425902,0.005415535185018028,0.05749649645787014,465.67779095253064
175,0.09440608762859236,16.31452743400453,0.005423440716526796,0.057447997822591926,52.77165694623826
176,0.0946237161365793,16.314526983579018,0.0054249281587875845,0.057331590644329335,18.370141605211344
177,0.09484184633008974,16.31452569206951,0.005433963501086736,0.057294999110142214,1874.8320728413796
178,0.09506047936562814,16.31452570139918,0.005446069842166065,0.05729057836137157,49915.26824649965
179,0.09527961640236521,16.31452571665488,0.005459476412182498,0.05729952132812084,2865.287499667357
180,0.09549925860214359,16.314523507787758,0.0054692129082496745,0.057269689715967194,316.78052363960205
181,0.09571940712948447,16.31452092889376,0.00547956421379587,0.05724611526671271,7634.598983809835
182,0.09594006315159331,16.314521991520415,0.005492199856393503,0.057246156360303495,171.89945275254144
183,0.09616122783836649,16.314518567828834,0.005496993122073288,0.0571643399906765,121.41427615357557
184,0.09638290236239705,16.314518485226934,0.005504797194094361,0.05711383512188163,46.41428875642157
185,0.09660508789898135,16.314516847517808,0.005509043865032079,0.05702643602780852,748.8049821592674
186,0.09682778562612492,16.314516690720602,0.005523827653958532,0.05704796013085895,185968.56746752874
187,0.09705099672454899,16.314515487697097,0.005533962653218756,0.05702118308918865,168.00457336537616
188,0.09727472237769651,16.314514421642738,0.005544863479200858,0.05700210027504745,910.5557949238321
189,0.09749896377173872,16.31451258523241,0.005556653095934557,0.056991919513561244,885.6718103670245
190,0.09772372209558107,16.314511246467383,0.005564303400324067,0.05693912676475589,73.57550905375223
191,0.09794899854086991,16.31451165449421,0.005576416349650203,0.056931836289509416,12.718797010927213
192,0.09817479430199844,16.31450695462606,0.005578411571175789,0.056821219854210944,267.56796742462524
193,0.0984011105761134,16.314508285546548,0.005589173487996323,0.05679990251403809,1854.8499352874687
194,0.09862794856312104,16.31450834187213,0.005596459935002638,0.05674314447918331,3824.2891165705996
195,0.0988553094656939,16.31449255268818,0.005607781600426368,0.05672716650968005,3776.8588391766666
196,0.09908319448927676,16.31449258050219,0.005616626708122871,0.05668596715188395,1124.2086892771229
197,0.0993116048420934,16.31448636449605,0.005624916089115686,0.056639061447646195,193.9810522965455
198,0.0995405417351527,16.31448719323095,0.0056391035517244,0.05665132471077313,2136.47610357549
199,0.09977000638225536,16.314485406833093,0.005645599800261934,0.05658614251894079,58.98707497425621
200,0.1,16.314486665232646,0.005655442362407943,0.056554423624079427,682.8744664769772
201,0.10023052380778996,16.314484975739934,0.005665851828187301,0.05652820730591601,121.11063498086901
202,0.10046157902783952,16.314484319559412,0.005678219194447586,0.0565213014706255,537.0698800697453
203,0.10069316688518042,16.31448539803397,0.005687193573114469,0.05648043207936373,523.5911027716961
204,0.10092528860766845,16.314481419384975,0.005693418771934586,0.05641221194884938,273.8256895759829
205,0.10115794542598985,16.314477988520782,0.005702545662904315,0.05637269162486565,438.21063862919044
206,0.10139113857366794,16.314477437462795,0.00571176234144468,0.05633394024167778,368.88976905506325
207,0.10162486928706957,16.314476395990674,0.005724154614257065,0.0563263171152279,5392.689160957074
208,0.1018591388054117,16.314476293764738,0.00573621522128029,0.0563151749421185,424.9785276107082
209,0.102093948370768,16.314477008078132,0.005746335820928096,0.056284783893943445,3720.711267600099
210,0.10232929922807542,16.314476083039676,0.005759385917632185,0.05628286288558908,120.4413715541048
211,0.10256519262514076,16.31447316632965,0.0057596525579763245,0.05615601560879358,48.433693359682856
212,0.10280162981264736,16.31447272050535,0.00576489751350749,0.056077880516231395,2442.881464388403
213,0.10303861204416162,16.314472915679442,0.005782738489936688,0.05612205342457687,479.8381012065443
214,0.10327614057613975,16.314467618816554,0.005785433070653271,0.056019067311950846,759.5637436177925
215,0.10351421666793438,16.31446925546742,0.005799843057902959,0.056029434840901206,257.6012554333275
